!CSV A.01.01
!Keysight Technologies,N5227A,US51270324,A.10.65.16
!Date: Friday, November 07, 2025 00:15:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
2454400000,-0.073188923,-0.014886427
2454600000,-0.074243203,-0.013058557
2454800000,-0.075029492,-0.011377288
2455000000,-0.076031551,-0.0095445998
2455200000,-0.076883309,-0.0078539159
2455400000,-0.077923998,-0.0061228136
2455600000,-0.078699782,-0.0043299524
2455800000,-0.07943178,-0.002531107
2456000000,-0.080433957,-0.000831643
2456200000,-0.081089549,0.0011707225
2456400000,-0.082194716,0.0027473716
2456600000,-0.082894757,0.0046402928
2456800000,-0.083629876,0.0062965918
2457000000,-0.084593348,0.0081484886
2457200000,-0.08528883,0.0099060256
2457400000,-0.086026162,0.011482833
2457600000,-0.086981863,0.01335886
2457800000,-0.087693974,0.015135363
2458000000,-0.088450104,0.0167838
2458200000,-0.089225277,0.018743768
2458400000,-0.090108201,0.020540373
2458600000,-0.090893999,0.022239678
2458800000,-0.09130358,0.023977609
2459000000,-0.09216243,0.02574547
2459200000,-0.093020268,0.027587796
2459400000,-0.093582109,0.029254006
2459600000,-0.094244473,0.030993124
2459800000,-0.095017329,0.032876577
2460000000,-0.095918328,0.034706648
2460200000,-0.096501715,0.036372926
2460400000,-0.097173259,0.038108237
2460600000,-0.097743414,0.039864101
2460800000,-0.098457411,0.041650649
2461000000,-0.099174954,0.043328322
2461200000,-0.099652387,0.045252539
2461400000,-0.10026703,0.046815515
2461600000,-0.10109839,0.048683394
2461800000,-0.10163084,0.050418161
2462000000,-0.10218807,0.052098896
2462200000,-0.10271646,0.053920068
2462400000,-0.1034233,0.055704441
2462600000,-0.10402755,0.057471048
2462800000,-0.10467902,0.059222557
2463000000,-0.10517743,0.060818061
2463200000,-0.105886,0.062600635
2463400000,-0.10647807,0.064327225
2463600000,-0.10707003,0.065947846
2463800000,-0.10754515,0.067924239
2464000000,-0.10821933,0.069621876
2464200000,-0.10856134,0.071454458
2464400000,-0.10908855,0.073036417
2464600000,-0.10966219,0.074807487
2464800000,-0.11038624,0.0767221
2465000000,-0.11083341,0.078213058
2465200000,-0.11140063,0.080066308
2465400000,-0.11161272,0.081894822
2465600000,-0.11211662,0.083532549
2465800000,-0.11279234,0.085000977
2466000000,-0.1134739,0.086984031
2466200000,-0.11372004,0.088688612
2466400000,-0.11418585,0.090428174
2466600000,-0.11456754,0.09210588
2466800000,-0.11495974,0.093952268
2467000000,-0.11543427,0.095530421
2467200000,-0.11593537,0.097208694
2467400000,-0.11654008,0.09886834
2467600000,-0.11694036,0.10066686
2467800000,-0.11723732,0.10231039
2468000000,-0.1175644,0.10383875
2468200000,-0.11820541,0.10575994
2468400000,-0.11867703,0.10737914
2468600000,-0.11880945,0.10908663
2468800000,-0.11923636,0.11074031
2469000000,-0.11949091,0.11246532
2469200000,-0.11985892,0.11409893
2469400000,-0.12042043,0.11581597
2469600000,-0.12088699,0.1173942
2469800000,-0.12118758,0.11903936
2470000000,-0.12136208,0.12079664
2470200000,-0.12173934,0.12262498
2470400000,-0.12210123,0.12430373
2470600000,-0.12244876,0.12575436
2470800000,-0.12260223,0.12738082
2471000000,-0.12288959,0.12893638
2471200000,-0.12343617,0.13071297
2471400000,-0.12362609,0.13225831
2471600000,-0.12401941,0.13409077
2471800000,-0.12436707,0.13561971
2472000000,-0.12460522,0.1372841
2472200000,-0.12491034,0.13867466
2472400000,-0.12530091,0.140614
2472600000,-0.1257363,0.14214115
2472800000,-0.12561609,0.14371881
2473000000,-0.12628201,0.14527595
2473200000,-0.12650228,0.14692494
2473400000,-0.12655699,0.14838584
2473600000,-0.12689915,0.1501195
2473800000,-0.12700543,0.15174687
2474000000,-0.1270723,0.15321356
2474200000,-0.12737598,0.15468457
2474400000,-0.12765293,0.15628397
2474600000,-0.12809747,0.1579987
2474800000,-0.12835358,0.15949078
2475000000,-0.12841195,0.16110574
2475200000,-0.12863986,0.16284569
2475400000,-0.12892762,0.16445202
2475600000,-0.12901789,0.16583136
2475800000,-0.12934229,0.16756031
2476000000,-0.12944128,0.16881818
2476200000,-0.12969768,0.17068426
2476400000,-0.12990618,0.17211235
2476600000,-0.13005191,0.17373042
2476800000,-0.13022861,0.17527704
2477000000,-0.13035007,0.17685834
2477200000,-0.13054255,0.17857456
2477400000,-0.1307728,0.18012911
2477600000,-0.13099386,0.1817437
2477800000,-0.13110197,0.1831008
2478000000,-0.13112491,0.18460137
2478200000,-0.13143067,0.18605982
2478400000,-0.13146323,0.18783046
2478600000,-0.13151033,0.18919261
2478800000,-0.1318095,0.19084787
2479000000,-0.13190152,0.19247919
2479200000,-0.13199659,0.19417991
2479400000,-0.13213232,0.19564165
2479600000,-0.1322608,0.1972149
2479800000,-0.13224192,0.19876643
2480000000,-0.13247365,0.20013028
2480200000,-0.13231955,0.20168579
2480400000,-0.13244872,0.20320547
2480600000,-0.1325473,0.20485675
2480800000,-0.1324968,0.20627035
2481000000,-0.13263382,0.20778412
2481200000,-0.13287218,0.20949093
2481400000,-0.1327873,0.2108096
2481600000,-0.13267232,0.21236333
2481800000,-0.13284788,0.21388833
2482000000,-0.13286535,0.21577688
2482200000,-0.13280019,0.2168048
2482400000,-0.13281783,0.21865806
2482600000,-0.13280471,0.21992871
2482800000,-0.13267757,0.22143981
2483000000,-0.13261376,0.22295375
2483200000,-0.13278106,0.22449709
2483400000,-0.13280556,0.22587545
2483600000,-0.13279919,0.22752608
2483800000,-0.13281107,0.22900026
2484000000,-0.1326279,0.2302739
2484200000,-0.1328178,0.23185791
2484400000,-0.13273439,0.23345874
2484600000,-0.13233571,0.23470894
2484800000,-0.13242412,0.23612693
2485000000,-0.13214986,0.23774645
2485200000,-0.13210706,0.23913853
2485400000,-0.13227169,0.24055496
2485600000,-0.13202657,0.24207173
2485800000,-0.13188098,0.24345662
2486000000,-0.13185501,0.24462028
2486200000,-0.13166034,0.24636957
2486400000,-0.13152011,0.24786368
2486600000,-0.13129257,0.24918151
2486800000,-0.13127659,0.25063941
2487000000,-0.13106678,0.25206077
2487200000,-0.13072531,0.25355968
2487400000,-0.1306548,0.25479564
2487600000,-0.13058704,0.25619844
2487800000,-0.13038674,0.25782171
2488000000,-0.13015394,0.25927785
2488200000,-0.13001175,0.26078933
2488400000,-0.12958804,0.26189888
2488600000,-0.12950711,0.2631076
2488800000,-0.12913761,0.26463702
2489000000,-0.12889841,0.26625183
2489200000,-0.12896033,0.26758513
2489400000,-0.12881885,0.2689307
2489600000,-0.12838696,0.27010444
2489800000,-0.12796225,0.27158502
2490000000,-0.12786914,0.2729139
2490200000,-0.12751302,0.2742388
2490400000,-0.12728392,0.27559492
2490600000,-0.12697093,0.27697766
2490800000,-0.12652963,0.27830794
2491000000,-0.12628688,0.27959323
2491200000,-0.12595952,0.28111741
2491400000,-0.12564749,0.28236648
2491600000,-0.12533276,0.28364313
2491800000,-0.12518565,0.28485546
2492000000,-0.12468924,0.28605539
2492200000,-0.12435656,0.28744912
2492400000,-0.12391984,0.28880411
2492600000,-0.12376821,0.29002431
2492800000,-0.12328042,0.29126841
2493000000,-0.12277663,0.29219165
2493200000,-0.12213865,0.29359785
2493400000,-0.12185256,0.29502931
2493600000,-0.1217229,0.29626235
2493800000,-0.12143948,0.29742312
2494000000,-0.12094102,0.2986792
2494200000,-0.12040091,0.30014414
2494400000,-0.12009553,0.30122283
2494600000,-0.11973473,0.30244112
2494800000,-0.11933333,0.30369976
2495000000,-0.11894841,0.30491376
2495200000,-0.11837282,0.30588526
2495400000,-0.11802185,0.30715623
2495600000,-0.11752768,0.30850714
2495800000,-0.11727867,0.30975935
2496000000,-0.11657599,0.31101683
2496200000,-0.11629537,0.31187612
2496400000,-0.1157077,0.31309083
2496600000,-0.11543422,0.3144674
2496800000,-0.11475687,0.31548953
2497000000,-0.11435833,0.31653997
2497200000,-0.11377163,0.3179881
2497400000,-0.11348023,0.31909978
2497600000,-0.11286814,0.32022202
2497800000,-0.11229128,0.32124394
2498000000,-0.1116918,0.32249948
2498200000,-0.11122634,0.3237159
2498400000,-0.11071594,0.32481015
2498600000,-0.11014881,0.32571605
2498800000,-0.10966419,0.32692051
2499000000,-0.10885532,0.32813579
2499200000,-0.10839613,0.329052
2499400000,-0.10781262,0.33022803
2499600000,-0.10731574,0.33119291
2499800000,-0.10681229,0.3326931
2500000000,-0.10622989,0.33359352
END

