#Parameters = {Lp=29.4; Ls=52.3; PinInsCon=4.1; Pincon=1.2; Pinlength=17.9; Wavelength=2; WavelengthsNumber=2; Wcon=12.7; Wf=2; Wp=35; Ws=56.5; conPlaceX=0; conPlaceY=21; h=1.61; hcon=1.7; hightSkrue=8; pinHole=2.4; tc=0.035; tykSkrue=6.2; y0=10; Mesh Pass=2}
#"Frequency / GHz"	"S1,1 (Mesh Pass=2) [Magnitude / dB]"
#-------------------------------------------------------
2.5385000705719	-1.3242464494118
2.5388000011444	-1.3211376434677
2.5390999317169	-1.3180439689259
2.5394001007080	-1.3149647359522
2.5397000312805	-1.3119015064226
2.5399999618530	-1.3088534166520
2.5402998924255	-1.3058215256321
2.5406000614166	-1.3028046776808
2.5408999919891	-1.2998027733403
2.5411999225616	-1.2968176801655
2.5415000915527	-1.2938474962349
2.5418000221252	-1.2908935489975
2.5420999526978	-1.2879548649490
2.5423998832703	-1.2850326782688
2.5427000522614	-1.2821262324788
2.5429999828339	-1.2792352130969
2.5432999134064	-1.2763613869766
2.5436000823975	-1.2735042157663
2.5439000129700	-1.2706620464213
2.5441999435425	-1.2678371671889
2.5445001125336	-1.2650275552791
2.5448000431061	-1.2622355683977
2.5450999736786	-1.2594600831628
2.5453999042511	-1.2567004851741
2.5457000732422	-1.2539581591318
2.5460000038147	-1.2512323728924
2.5462999343872	-1.2485235228790
2.5466001033783	-1.2458320651634
2.5469000339508	-1.2431570177570
2.5471999645233	-1.2405000627491
2.5474998950958	-1.2378593367891
2.5478000640869	-1.2352356429103
2.5480999946594	-1.2326297839409
2.5483999252319	-1.2300423152185
2.5487000942230	-1.2274711112504
2.5490000247955	-1.2249180029618
2.5492999553680	-1.2223819532782
2.5495998859406	-1.2198638740760
2.5499000549316	-1.2173640025656
2.5501999855042	-1.2148809983850
2.5504999160767	-1.2124161771277
2.5508000850677	-1.2099696795595
2.5511000156403	-1.2075416472217
2.5513999462128	-1.2051305419863
2.5517001152039	-1.2027380811826
2.5520000457764	-1.2003638523058
2.5522999763489	-1.1980083974870
2.5525999069214	-1.1956704485488
2.5529000759125	-1.1933520685916
2.5532000064850	-1.1910511780370
2.5534999370575	-1.1887697947956
2.5538001060486	-1.1865053810230
2.5541000366211	-1.1842614676528
2.5543999671936	-1.1820344723916
2.5546998977661	-1.1798267588074
2.5550000667572	-1.1776388225384
2.5552999973297	-1.1754681033577
2.5555999279022	-1.1733171488209
2.5559000968933	-1.1711844099126
2.5562000274658	-1.1690727087984
2.5564999580383	-1.1669782110481
2.5567998886108	-1.1649028927208
2.5571000576019	-1.1628466219878
2.5573999881744	-1.1608094968064
2.5576999187469	-1.1587913859435
2.5580000877380	-1.1567929194059
2.5583000183105	-1.1548139382783
2.5585999488831	-1.1528531264511
2.5589001178741	-1.1509119352630
2.5592000484467	-1.1489897312329
2.5594999790192	-1.1470869716632
2.5597999095917	-1.1452035212026
2.5601000785828	-1.1433393627459
2.5604000091553	-1.1414938614972
2.5606999397278	-1.1396679623767
2.5610001087189	-1.1378622001459
2.5613000392914	-1.1360735892572
2.5615999698639	-1.1343056056457
2.5618999004364	-1.1325564344689
2.5622000694275	-1.1308275548205
2.5625000000000	-1.1291161935808
2.5627999305725	-1.1274249689911
2.5631000995636	-1.1257517658556
2.5634000301361	-1.1240995354665
2.5636999607086	-1.1224645246656
2.5639998912811	-1.1208495365914
2.5643000602722	-1.1192524342346
2.5645999908447	-1.1176753673103
2.5648999214172	-1.1161160594086
2.5652000904083	-1.1145777915384
2.5655000209808	-1.1130560040355
2.5657999515533	-1.1115541435809
2.5660998821259	-1.1100704288417
2.5664000511169	-1.1086053673280
2.5666999816895	-1.1071589791134
2.5669999122620	-1.1057299771846
2.5673000812531	-1.1043192050640
2.5676000118256	-1.1029281282237
2.5678999423981	-1.1015541816086
2.5682001113892	-1.1001993594327
2.5685000419617	-1.0988616894542
2.5687999725342	-1.0975417442711
2.5690999031067	-1.0962397709503
2.5694000720978	-1.0949549540326
2.5697000026703	-1.0936883440183
2.5699999332428	-1.0924388689394
2.5703001022339	-1.0912072579634
2.5706000328064	-1.0899912496021
2.5708999633789	-1.0887926289805
2.5711998939514	-1.0876114212319
2.5715000629425	-1.0864461686418
2.5717999935150	-1.0852977058116
2.5720999240875	-1.0841655176094
2.5724000930786	-1.0830493733974
2.5727000236511	-1.0819497177226
2.5729999542236	-1.0808657685485
2.5732998847961	-1.0797967537882
2.5736000537872	-1.0787438331633
2.5738999843597	-1.0777057613625
2.5741999149323	-1.0766828100683
2.5745000839233	-1.0756752520493
2.5748000144958	-1.0746814890574
2.5750999450684	-1.0737025940827
2.5754001140594	-1.0727381379612
2.5757000446320	-1.0717870290505
2.5759999752045	-1.0708497264422
2.5762999057770	-1.0699263909940
2.5766000747681	-1.0690163989487
2.5769000053406	-1.0681192999275
2.5771999359131	-1.0672344581705
2.5775001049042	-1.0663621209290
2.5778000354767	-1.0655028730245
2.5780999660492	-1.0646550566116
2.5783998966217	-1.0638181067651
2.5787000656128	-1.0629945770083
2.5789999961853	-1.0621802364742
2.5792999267578	-1.0613779782681
2.5796000957489	-1.0605856061112
2.5799000263214	-1.0598038513665
2.5801999568939	-1.0590311268701
2.5804998874664	-1.0582682957999
2.5808000564575	-1.0575158769245
2.5810999870300	-1.0567713367224
2.5813999176025	-1.0560357568118
2.5817000865936	-1.0553081505019
2.5820000171661	-1.0545884382773
2.5822999477386	-1.0538771391024
2.5826001167297	-1.0531724167157
2.5829000473022	-1.0524740984023
2.5831999778748	-1.0517837425582
2.5834999084473	-1.0510984766670
2.5838000774384	-1.0504186978692
2.5841000080109	-1.0497459853477
2.5843999385834	-1.0490774502324
2.5847001075745	-1.0484124476352
2.5850000381470	-1.0477533696291
2.5852999687195	-1.0470973347794
2.5855998992920	-1.0464441641579
2.5859000682831	-1.0457951922580
2.5861999988556	-1.0451489492484
2.5864999294281	-1.0445038511360
2.5868000984192	-1.0438606497668
2.5871000289917	-1.0432203257570
2.5873999595642	-1.0425788452474
2.5876998901367	-1.0419391783153
2.5880000591278	-1.0412992750034
2.5882999897003	-1.0406585941712
2.5885999202728	-1.0400191712893
2.5889000892639	-1.0393776724061
2.5892000198364	-1.0387321790930
2.5894999504089	-1.0380870320877
2.5897998809814	-1.0374390302923
2.5901000499725	-1.0367875157039
2.5903999805450	-1.0361316106851
2.5906999111176	-1.0354736796610
2.5910000801086	-1.0348093573369
2.5913000106812	-1.0341422857903
2.5915999412537	-1.0334678902524
2.5919001102448	-1.0327877815750
2.5922000408173	-1.0321031114985
2.5924999713898	-1.0314094840646
2.5927999019623	-1.0307100702532
2.5931000709534	-1.0300018969511
2.5934000015259	-1.0292861862443
2.5936999320984	-1.0285606342838
2.5940001010895	-1.0278269223515
2.5943000316620	-1.0270828446621
2.5945999622345	-1.0263301357943
2.5948998928070	-1.0255650543762
2.5952000617981	-1.0247891792577
2.5954999923706	-1.0240018357562
2.5957999229431	-1.0232015936806
2.5961000919342	-1.0223898065667
2.5964000225067	-1.0215641276687
2.5966999530792	-1.0207254187337
2.5969998836517	-1.0198728337812
2.5973000526428	-1.0190051366101
2.5975999832153	-1.0181225372965
2.5978999137878	-1.0172250958109
2.5982000827789	-1.0163103804961
2.5985000133514	-1.0153799884343
2.5987999439240	-1.0144318666338
2.5991001129150	-1.0134669636871
2.5994000434875	-1.0124844989413
2.5996999740601	-1.0114828744140
2.5999999046326	-1.0104627633982
