#Parameters = {conPlaceY=21; conPlaceX=0; pinHole=2.4; Pinlength=17.9; tykSkrue=6.2; hightSkrue=8; PinInsCon=4.1; Pincon=1.2; hcon=1.7; Wcon=12.7; h=1.61; tc=0.035; Wf=2; WavelengthsNumber=2; Wavelength=2; Ls=52.3; Ws=56.5; y0=10; Lp=29.4; Wp=35; Mesh Pass=2}
#"Frequency / GHz"	"S1,1 (Mesh Pass=2) [Magnitude / dB]"
#-------------------------------------------------------
2.5385000705719	-1.3158889546877
2.5388000011444	-1.3128597174245
2.5390999317169	-1.3098477880754
2.5394001007080	-1.3068506644805
2.5397000312805	-1.3038697668223
2.5399999618530	-1.3009056659293
2.5402998924255	-1.2979568595471
2.5406000614166	-1.2950252024299
2.5408999919891	-1.2921081433529
2.5411999225616	-1.2892095478156
2.5415000915527	-1.2863265705659
2.5418000221252	-1.2834588911324
2.5420999526978	-1.2806082937559
2.5423998832703	-1.2777750597940
2.5427000522614	-1.2749575404462
2.5429999828339	-1.2721560923830
2.5432999134064	-1.2693714504493
2.5436000823975	-1.2666034535779
2.5439000129700	-1.2638518675970
2.5441999435425	-1.2611177200194
2.5445001125336	-1.2583998114604
2.5448000431061	-1.2556993970166
2.5450999736786	-1.2530157183691
2.5453999042511	-1.2503465445427
2.5457000732422	-1.2476961698020
2.5460000038147	-1.2450623477174
2.5462999343872	-1.2424448728840
2.5466001033783	-1.2398448987636
2.5469000339508	-1.2372620488583
2.5471999645233	-1.2346964637482
2.5474998950958	-1.2321474990234
2.5478000640869	-1.2296153294098
2.5480999946594	-1.2271003402150
2.5483999252319	-1.2246026763625
2.5487000942230	-1.2221230520876
2.5490000247955	-1.2196588971828
2.5492999553680	-1.2172127117095
2.5495998859406	-1.2147844885179
2.5499000549316	-1.2123725353471
2.5501999855042	-1.2099783792210
2.5504999160767	-1.2076014523770
2.5508000850677	-1.2052417513111
2.5511000156403	-1.2028999833391
2.5513999462128	-1.2005749230085
2.5517001152039	-1.1982670762549
2.5520000457764	-1.1959769021779
2.5522999763489	-1.1937039356919
2.5525999069214	-1.1914489462205
2.5529000759125	-1.1892103429020
2.5532000064850	-1.1869910767615
2.5534999370575	-1.1847881082616
2.5538001060486	-1.1826017504769
2.5541000366211	-1.1804335599215
2.5543999671936	-1.1782838821900
2.5546998977661	-1.1761499268570
2.5550000667572	-1.1740337887535
2.5552999973297	-1.1719357790814
2.5555999279022	-1.1698547018373
2.5559000968933	-1.1677919122763
2.5562000274658	-1.1657454022262
2.5564999580383	-1.1637158354916
2.5567998886108	-1.1617051921402
2.5571000576019	-1.1597111560994
2.5573999881744	-1.1577338910874
2.5576999187469	-1.1557750884806
2.5580000877380	-1.1538330405184
2.5583000183105	-1.1519079395292
2.5585999488831	-1.1499997688670
2.5589001178741	-1.1481092411108
2.5592000484467	-1.1462358180258
2.5594999790192	-1.1443796898480
2.5597999095917	-1.1425415211747
2.5601000785828	-1.1407191532427
2.5604000091553	-1.1389134520569
2.5606999397278	-1.1371245517893
2.5610001087189	-1.1353535071867
2.5613000392914	-1.1335991257026
2.5615999698639	-1.1318610866866
2.5618999004364	-1.1301397401291
2.5622000694275	-1.1284349517426
2.5625000000000	-1.1267462154070
2.5627999305725	-1.1250743849559
2.5631000995636	-1.1234187985869
2.5634000301361	-1.1217802982351
2.5636999607086	-1.1201575908155
2.5639998912811	-1.1185506855698
2.5643000602722	-1.1169594392542
2.5645999908447	-1.1153846855190
2.5648999214172	-1.1138269372655
2.5652000904083	-1.1122837527866
2.5655000209808	-1.1107556424837
2.5657999515533	-1.1092437763618
2.5660998821259	-1.1077466991533
2.5664000511169	-1.1062660654884
2.5666999816895	-1.1047984729802
2.5669999122620	-1.1033475336107
2.5673000812531	-1.1019111411217
2.5676000118256	-1.1004898160590
2.5678999423981	-1.0990832504826
2.5682001113892	-1.0976908452288
2.5685000419617	-1.0963129300324
2.5687999725342	-1.0949498573851
2.5690999031067	-1.0936001850673
2.5694000720978	-1.0922647338548
2.5697000026703	-1.0909426265912
2.5699999332428	-1.0896354312116
2.5703001022339	-1.0883403186357
2.5706000328064	-1.0870587367255
2.5708999633789	-1.0857904483044
2.5711998939514	-1.0845349311099
2.5715000629425	-1.0832922249100
2.5717999935150	-1.0820624064601
2.5720999240875	-1.0808442119637
2.5724000930786	-1.0796389001317
2.5727000236511	-1.0784451270773
2.5729999542236	-1.0772636643974
2.5732998847961	-1.0760935148797
2.5736000537872	-1.0749351119944
2.5738999843597	-1.0737865638324
2.5741999149323	-1.0726510225298
2.5745000839233	-1.0715244445427
2.5748000144958	-1.0704094041470
2.5750999450684	-1.0693042080532
2.5754001140594	-1.0682098483154
2.5757000446320	-1.0671237406656
2.5759999752045	-1.0660482638698
2.5762999057770	-1.0649816238710
2.5766000747681	-1.0639257019552
2.5769000053406	-1.0628764178181
2.5771999359131	-1.0618368896001
2.5775001049042	-1.0608059240750
2.5778000354767	-1.0597822680305
2.5780999660492	-1.0587658914724
2.5783998966217	-1.0577585317326
2.5787000656128	-1.0567575733615
2.5789999961853	-1.0557626521111
2.5792999267578	-1.0547757072247
2.5796000957489	-1.0537957506466
2.5799000263214	-1.0528201854614
2.5801999568939	-1.0518515526917
2.5804998874664	-1.0508879962814
2.5808000564575	-1.0499298994563
2.5810999870300	-1.0489775607425
2.5813999176025	-1.0480287844649
2.5817000865936	-1.0470833549088
2.5820000171661	-1.0461437996694
2.5822999477386	-1.0452075805556
2.5826001167297	-1.0442744842569
2.5829000473022	-1.0433454935880
2.5831999778748	-1.0424177296575
2.5834999084473	-1.0414933349832
2.5838000774384	-1.0405705935232
2.5841000080109	-1.0396494445362
2.5843999385834	-1.0387307217433
2.5847001075745	-1.0378117932138
2.5850000381470	-1.0368947991975
2.5852999687195	-1.0359777979307
2.5855998992920	-1.0350605880474
2.5859000682831	-1.0341449616521
2.5861999988556	-1.0332267589071
2.5864999294281	-1.0323077703918
2.5868000984192	-1.0313893175539
2.5871000289917	-1.0304680571915
2.5873999595642	-1.0295443789111
2.5876998901367	-1.0286182026943
2.5880000591278	-1.0276908527113
2.5882999897003	-1.0267597981907
2.5885999202728	-1.0258257781375
2.5889000892639	-1.0248862693772
2.5892000198364	-1.0239453765130
2.5894999504089	-1.0229986060400
2.5897998809814	-1.0220474997965
2.5901000499725	-1.0210907038503
2.5903999805450	-1.0201292921438
2.5906999111176	-1.0191610954426
2.5910000801086	-1.0181876466089
2.5913000106812	-1.0172074843541
2.5915999412537	-1.0162202915409
2.5919001102448	-1.0152253952490
2.5922000408173	-1.0142246743763
2.5924999713898	-1.0132140123891
2.5927999019623	-1.0121968819106
2.5931000709534	-1.0111691700226
2.5934000015259	-1.0101342371086
2.5936999320984	-1.0090893544687
2.5940001010895	-1.0080351185540
2.5943000316620	-1.0069699294741
2.5945999622345	-1.0058949918429
2.5948998928070	-1.0048090100386
2.5952000617981	-1.0037124251847
2.5954999923706	-1.0026050556997
2.5957999229431	-1.0014865281464
2.5961000919342	-1.0003549828098
2.5964000225067	-0.99921172083471
2.5966999530792	-0.99805631332292
2.5969998836517	-0.99688735231285
2.5973000526428	-0.99570375817689
2.5975999832153	-0.99450903961502
2.5978999137878	-0.99329938197487
2.5982000827789	-0.99207610517269
2.5985000133514	-0.99083803817827
2.5987999439240	-0.98958486339500
2.5991001129150	-0.98831768397146
2.5994000434875	-0.98703498527743
2.5996999740601	-0.98573660449874
2.5999999046326	-0.98442311608461
