!CSV A.01.01
!Keysight Technologies,N5227A,US51270324,A.10.65.16
!Date: Monday, October 27, 2025 03:01:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
2445200000,-0.19951576,-0.11697654
2445400000,-0.19822562,-0.11763379
2445600000,-0.19669907,-0.1185035
2445800000,-0.1952696,-0.11914583
2446000000,-0.19395086,-0.11971623
2446200000,-0.19262598,-0.1206125
2446400000,-0.19146137,-0.12134233
2446600000,-0.19005901,-0.12207108
2446800000,-0.18867114,-0.12290603
2447000000,-0.18744543,-0.12365346
2447200000,-0.18594076,-0.1244126
2447400000,-0.18469393,-0.12508273
2447600000,-0.18346652,-0.12615426
2447800000,-0.18217407,-0.12695235
2448000000,-0.18084717,-0.12775214
2448200000,-0.17973424,-0.12897803
2448400000,-0.17838392,-0.12952389
2448600000,-0.1771172,-0.13047548
2448800000,-0.17583394,-0.13152328
2449000000,-0.17450604,-0.1324382
2449200000,-0.17334834,-0.13322338
2449400000,-0.17217177,-0.13402058
2449600000,-0.17090324,-0.13496539
2449800000,-0.16970605,-0.13622023
2450000000,-0.16850097,-0.13692075
2450200000,-0.16732833,-0.13804412
2450400000,-0.16610675,-0.13901533
2450600000,-0.16488534,-0.14000902
2450800000,-0.16373159,-0.14095399
2451000000,-0.16268043,-0.14219376
2451200000,-0.16163093,-0.14313459
2451400000,-0.16046236,-0.14420319
2451600000,-0.15934718,-0.14512818
2451800000,-0.15797444,-0.14643314
2452000000,-0.15701024,-0.14728743
2452200000,-0.15575312,-0.14846438
2452400000,-0.15459192,-0.14956082
2452600000,-0.15367818,-0.15072854
2452800000,-0.15247905,-0.15186627
2453000000,-0.15143141,-0.15312062
2453200000,-0.15038052,-0.15424208
2453400000,-0.14933518,-0.15534115
2453600000,-0.14826958,-0.15659595
2453800000,-0.14714991,-0.15760832
2454000000,-0.14608833,-0.15892637
2454200000,-0.14517704,-0.16020559
2454400000,-0.14413179,-0.16124834
2454600000,-0.14288913,-0.16245352
2454800000,-0.14204329,-0.16382803
2455000000,-0.14090446,-0.16498899
2455200000,-0.13987117,-0.16642176
2455400000,-0.13878334,-0.16779943
2455600000,-0.13809729,-0.16907673
2455800000,-0.1372208,-0.17045227
2456000000,-0.13610341,-0.17175131
2456200000,-0.13509446,-0.17323709
2456400000,-0.1342427,-0.174445
2456600000,-0.13317701,-0.17591526
2456800000,-0.13239092,-0.17748652
2457000000,-0.13158056,-0.17871131
2457200000,-0.13048178,-0.1801632
2457400000,-0.12959737,-0.18144122
2457600000,-0.12883006,-0.18306981
2457800000,-0.12790115,-0.1843902
2458000000,-0.12680924,-0.18596643
2458200000,-0.12617408,-0.18742132
2458400000,-0.12531726,-0.18899405
2458600000,-0.12456292,-0.19041033
2458800000,-0.12367048,-0.19176245
2459000000,-0.12316751,-0.19325484
2459200000,-0.12226602,-0.19497392
2459400000,-0.12142739,-0.19652931
2459600000,-0.12063459,-0.19805519
2459800000,-0.11981972,-0.19959864
2460000000,-0.11918829,-0.20104243
2460200000,-0.11841354,-0.20266257
2460400000,-0.11770175,-0.20436212
2460600000,-0.11710981,-0.20573682
2460800000,-0.1165349,-0.20739289
2461000000,-0.11575398,-0.20900427
2461200000,-0.1151368,-0.21075301
2461400000,-0.11446548,-0.21238422
2461600000,-0.11377352,-0.21392646
2461800000,-0.1133431,-0.21551669
2462000000,-0.11276254,-0.21735856
2462200000,-0.11209909,-0.21879886
2462400000,-0.11154428,-0.22054672
2462600000,-0.11081355,-0.22229119
2462800000,-0.11027095,-0.2241101
2463000000,-0.10958199,-0.22568505
2463200000,-0.10895478,-0.22742274
2463400000,-0.10875044,-0.22900309
2463600000,-0.10819518,-0.23103195
2463800000,-0.10760766,-0.2326044
2464000000,-0.10713805,-0.23417987
2464200000,-0.10683559,-0.23592816
2464400000,-0.10619558,-0.23758586
2464600000,-0.10574343,-0.23925367
2464800000,-0.10524821,-0.24115016
2465000000,-0.10490631,-0.24268514
2465200000,-0.10430499,-0.24466524
2465400000,-0.10385439,-0.24629116
2465600000,-0.10340331,-0.24811935
2465800000,-0.10300229,-0.25004157
2466000000,-0.10267043,-0.25166231
2466200000,-0.10243749,-0.25335264
2466400000,-0.1020166,-0.25540134
2466600000,-0.10159651,-0.25685397
2466800000,-0.10120089,-0.25861248
2467000000,-0.10089916,-0.26071566
2467200000,-0.10078754,-0.26276806
2467400000,-0.1002785,-0.26427102
2467600000,-0.099943392,-0.26599318
2467800000,-0.099731028,-0.26795483
2468000000,-0.099597126,-0.26981139
2468200000,-0.099145502,-0.27174369
2468400000,-0.098860718,-0.27353323
2468600000,-0.098810419,-0.27531597
2468800000,-0.098458558,-0.27706611
2469000000,-0.098106958,-0.27883005
2469200000,-0.09803167,-0.28082973
2469400000,-0.097516954,-0.28261232
2469600000,-0.097592831,-0.2845403
2469800000,-0.097285248,-0.28638235
2470000000,-0.097247168,-0.28821051
2470200000,-0.096904263,-0.29003465
2470400000,-0.096731648,-0.29208401
2470600000,-0.096577249,-0.2938177
2470800000,-0.096198462,-0.29578799
2471000000,-0.09640678,-0.29759166
2471200000,-0.096338592,-0.29975468
2471400000,-0.096124448,-0.30154106
2471600000,-0.095963165,-0.30332774
2471800000,-0.095969871,-0.30529863
2472000000,-0.095918432,-0.30729535
2472200000,-0.095974371,-0.30932114
2472400000,-0.095608674,-0.31108338
2472600000,-0.095441625,-0.31328127
2472800000,-0.09568844,-0.31518829
2473000000,-0.095483869,-0.31697246
2473200000,-0.095468037,-0.31909993
2473400000,-0.095597893,-0.32098994
2473600000,-0.09528923,-0.32281587
2473800000,-0.095531069,-0.32485014
2474000000,-0.095415458,-0.3267169
2474200000,-0.095361888,-0.32879061
2474400000,-0.095613599,-0.33074558
2474600000,-0.095443077,-0.3325927
2474800000,-0.095603615,-0.33458593
2475000000,-0.095804408,-0.33654845
2475200000,-0.096005812,-0.33837646
2475400000,-0.096045665,-0.34050107
2475600000,-0.096089005,-0.34243143
2475800000,-0.096070662,-0.3443267
2476000000,-0.096316449,-0.34642044
2476200000,-0.096117161,-0.34853417
2476400000,-0.096276522,-0.35042289
2476600000,-0.096479096,-0.35223573
2476800000,-0.096794747,-0.35424879
2477000000,-0.096744657,-0.35631886
2477200000,-0.096802711,-0.35845217
2477400000,-0.09733554,-0.36035877
2477600000,-0.097394839,-0.3623291
2477800000,-0.09771581,-0.36427566
2478000000,-0.097797491,-0.36639294
2478200000,-0.09797702,-0.36816981
2478400000,-0.098395586,-0.37034303
2478600000,-0.098456345,-0.37234965
2478800000,-0.098915294,-0.37432325
2479000000,-0.099180058,-0.37648648
2479200000,-0.099126227,-0.37827846
2479400000,-0.099602804,-0.38027501
2479600000,-0.099824451,-0.38206238
2479800000,-0.10018699,-0.38421208
2480000000,-0.10031284,-0.38621208
2480200000,-0.10069456,-0.38820252
2480400000,-0.10090351,-0.39016894
2480600000,-0.10141815,-0.39230669
2480800000,-0.10150114,-0.3944217
2481000000,-0.10183687,-0.39619848
2481200000,-0.1021513,-0.39814043
2481400000,-0.10246858,-0.40013424
2481600000,-0.10277536,-0.40211007
2481800000,-0.10306693,-0.40449694
2482000000,-0.10374875,-0.40612704
2482200000,-0.10408764,-0.40805629
2482400000,-0.10439767,-0.41006944
2482600000,-0.10498477,-0.41206405
2482800000,-0.10522239,-0.4141683
2483000000,-0.10558151,-0.41590872
2483200000,-0.10589395,-0.41782805
2483400000,-0.10632332,-0.42000413
2483600000,-0.10695318,-0.42166904
2483800000,-0.10723622,-0.42376941
2484000000,-0.1077101,-0.42594591
2484200000,-0.10822973,-0.42787042
2484400000,-0.10852445,-0.42993036
2484600000,-0.10898506,-0.43185928
2484800000,-0.10934336,-0.43399093
2485000000,-0.1100574,-0.43592942
2485200000,-0.11041954,-0.43775174
2485400000,-0.11089655,-0.43994722
2485600000,-0.11127975,-0.44120392
2485800000,-0.11146374,-0.44343254
2486000000,-0.11202616,-0.4454807
2486200000,-0.11276834,-0.44722131
2486400000,-0.1132926,-0.4492783
2486600000,-0.11337225,-0.45112914
2486800000,-0.11396048,-0.45305684
2487000000,-0.11479533,-0.45487052
2487200000,-0.11509748,-0.45681265
2487400000,-0.11606517,-0.45885468
2487600000,-0.11623271,-0.46070489
2487800000,-0.11685926,-0.46267831
2488000000,-0.11726441,-0.46443909
2488200000,-0.11779088,-0.46650711
2488400000,-0.11825387,-0.46842209
2488600000,-0.11880151,-0.47036907
2488800000,-0.11930481,-0.47241023
2489000000,-0.11997736,-0.47399443
2489200000,-0.12070119,-0.47611049
2489400000,-0.12124376,-0.47800675
2489600000,-0.12168144,-0.47968605
2489800000,-0.12261753,-0.48169091
2490000000,-0.12284803,-0.48338118
2490200000,-0.1235471,-0.48517346
2490400000,-0.12375902,-0.48734912
2490600000,-0.12473767,-0.48916101
2490800000,-0.12540339,-0.4910818
2491000000,-0.12585537,-0.49316433
2491200000,-0.12658547,-0.49496323
2491400000,-0.12710293,-0.49657643
2491600000,-0.12773156,-0.49852034
2491800000,-0.12836243,-0.50011051
2492000000,-0.12887357,-0.50180209
2492200000,-0.129438,-0.50366306
2492400000,-0.13014379,-0.50598627
2492600000,-0.13066049,-0.50770664
2492800000,-0.13134643,-0.50972164
2493000000,-0.13206154,-0.51138771
2493200000,-0.13262835,-0.51304632
2493400000,-0.13311157,-0.51481181
2493600000,-0.13381658,-0.5166747
2493800000,-0.13453451,-0.51843536
2494000000,-0.13491958,-0.52045125
2494200000,-0.13592544,-0.52240413
2494400000,-0.13651764,-0.52408576
2494600000,-0.13713297,-0.52579206
2494800000,-0.13776799,-0.52765119
2495000000,-0.13847645,-0.52927428
2495200000,-0.13909188,-0.53120488
2495400000,-0.13981129,-0.53286183
2495600000,-0.14052238,-0.53438884
2495800000,-0.14108731,-0.53651303
2496000000,-0.1416662,-0.53842235
2496200000,-0.1425285,-0.53960991
2496400000,-0.14328615,-0.54153967
2496600000,-0.14390342,-0.54329783
2496800000,-0.14445792,-0.54510063
2497000000,-0.1451681,-0.54683679
2497200000,-0.14573757,-0.54873961
2497400000,-0.14655559,-0.55047792
2497600000,-0.14700362,-0.55228037
2497800000,-0.14773127,-0.55388409
2498000000,-0.14830095,-0.55540949
2498200000,-0.14887874,-0.55715519
2498400000,-0.14973985,-0.55865467
2498600000,-0.15043898,-0.56021899
2498800000,-0.15097325,-0.56183529
2499000000,-0.15156423,-0.56379759
2499200000,-0.15239252,-0.56569964
2499400000,-0.15300612,-0.56709677
2499600000,-0.15361637,-0.56932271
2499800000,-0.15417068,-0.57039011
2500000000,-0.15494342,-0.5724054
END

