!CSV A.01.01
!Keysight Technologies,N5227A,US51270324,A.10.65.16
!Date: Monday, October 27, 2025 03:06:22
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
2528000000,-0.0093919458,0.47492674
2528300000,-0.0094814319,0.47728974
2528600000,-0.0090709664,0.47964814
2528900000,-0.0088288439,0.4819946
2529200000,-0.0084576942,0.48433375
2529500000,-0.0082125217,0.48665372
2529800000,-0.0079551442,0.48912203
2530100000,-0.0077430559,0.49150378
2530400000,-0.0071196132,0.49388051
2530700000,-0.0063899243,0.49643382
2531000000,-0.0061684144,0.49834847
2531300000,-0.0054525426,0.50082213
2531600000,-0.0050841053,0.50322503
2531900000,-0.0044242158,0.50539005
2532200000,-0.0039118282,0.50772506
2532500000,-0.0032329955,0.5099678
2532800000,-0.002678032,0.51231652
2533100000,-0.0021065334,0.51460749
2533400000,-0.0010414518,0.51727086
2533700000,-0.00023296084,0.51941884
2534000000,0.00036775996,0.52161443
2534300000,0.0011260445,0.52424783
2534600000,0.0019354314,0.52639872
2534900000,0.0029228677,0.52881956
2535200000,0.0036873054,0.53103858
2535500000,0.0048610005,0.53375769
2535800000,0.0058037224,0.53576857
2536100000,0.006733173,0.53804022
2536400000,0.007952434,0.54011893
2536700000,0.0087962057,0.54258251
2537000000,0.010005152,0.5445146
2537300000,0.010932753,0.54726493
2537600000,0.012129739,0.54915744
2537900000,0.013390478,0.55167973
2538200000,0.014510461,0.55386925
2538500000,0.01605979,0.55621958
2538800000,0.017024977,0.55854261
2539100000,0.018212745,0.56083894
2539400000,0.019433683,0.56302238
2539700000,0.020905359,0.56526649
2540000000,0.022275165,0.56776512
2540300000,0.023406288,0.56980348
2540600000,0.024801169,0.57184607
2540900000,0.026301621,0.57400352
2541200000,0.02795282,0.57643634
2541500000,0.029427236,0.57840955
2541800000,0.030929793,0.58065003
2542100000,0.032224435,0.5825969
2542400000,0.033943806,0.58521444
2542700000,0.035684418,0.58707023
2543000000,0.037299059,0.58955491
2543300000,0.039005406,0.5915221
2543600000,0.040762994,0.59362084
2543900000,0.04223204,0.59575415
2544200000,0.04417628,0.59824294
2544500000,0.045809407,0.60002214
2544800000,0.047503665,0.6018436
2545100000,0.049429305,0.60406971
2545400000,0.051094674,0.60650671
2545700000,0.053024296,0.60849386
2546000000,0.055002309,0.6101023
2546300000,0.056978788,0.61254358
2546600000,0.058765396,0.61436939
2546900000,0.060969818,0.61646992
2547200000,0.063017137,0.61843365
2547500000,0.064908862,0.62058455
2547800000,0.066730089,0.62287199
2548100000,0.069015719,0.62464553
2548400000,0.071120679,0.62603539
2548700000,0.072933726,0.6285817
2549000000,0.075724959,0.63019949
2549300000,0.077877589,0.63225693
2549600000,0.080021381,0.634193
2549900000,0.082018971,0.63572228
2550200000,0.084407248,0.63756496
2550500000,0.086702317,0.63943619
2550800000,0.088947251,0.64160389
2551100000,0.09113732,0.64348555
2551400000,0.093842559,0.64511776
2551700000,0.09616068,0.64675218
2552000000,0.098772742,0.64856863
2552300000,0.10125509,0.65071958
2552600000,0.10351249,0.65220499
2552900000,0.10622361,0.65423286
2553200000,0.10855591,0.65555161
2553500000,0.11150014,0.65730041
2553800000,0.11395598,0.65894061
2554100000,0.11667452,0.66055101
2554400000,0.11943509,0.66182691
2554700000,0.12184519,0.66379178
2555000000,0.12477383,0.66512293
2555300000,0.1272022,0.66696817
2555600000,0.13004772,0.66868764
2555900000,0.13286702,0.66999853
2556200000,0.13575269,0.67141432
2556500000,0.13848647,0.67310929
2556800000,0.14160828,0.6743533
2557100000,0.14406006,0.67562091
2557400000,0.14701784,0.67707622
2557700000,0.15012275,0.67837656
2558000000,0.15309124,0.67965454
2558300000,0.1562326,0.68080598
2558600000,0.15912843,0.68205005
2558900000,0.16212234,0.68407822
2559200000,0.16541559,0.6851303
2559500000,0.16842762,0.68620384
2559800000,0.17134801,0.68750942
2560100000,0.17433597,0.68872643
2560400000,0.17762947,0.68968284
2560700000,0.1813205,0.69097108
2561000000,0.18417679,0.69222891
2561300000,0.18748261,0.69324428
2561600000,0.19076154,0.69417006
2561900000,0.19422872,0.69530797
2562200000,0.19727895,0.6957072
2562500000,0.20078616,0.69680405
2562800000,0.20400217,0.69782197
2563100000,0.20752749,0.69837087
2563400000,0.21093808,0.69917601
2563700000,0.2137792,0.69988561
2564000000,0.21757384,0.70097089
2564300000,0.22108489,0.70170146
2564600000,0.22451775,0.70288599
2564900000,0.22758147,0.70301008
2565200000,0.23150587,0.70352817
2565500000,0.23500443,0.70434231
2565800000,0.23841105,0.70458859
2566100000,0.24216771,0.70563668
2566400000,0.24553658,0.70599902
2566700000,0.24929316,0.70613062
2567000000,0.25266612,0.70665824
2567300000,0.25681716,0.70730591
2567600000,0.26081365,0.70790362
2567900000,0.26381668,0.70770293
2568200000,0.26751497,0.70794731
2568500000,0.27135232,0.70830154
2568800000,0.27474198,0.70848811
2569100000,0.27921501,0.70873398
2569400000,0.28255683,0.70856434
2569700000,0.28636959,0.70864528
2570000000,0.29014757,0.70854241
2570300000,0.29374647,0.7084502
2570600000,0.29746085,0.70805603
2570900000,0.30162686,0.70896465
2571200000,0.30508193,0.70905185
2571500000,0.30912384,0.70823938
2571800000,0.31280133,0.70801282
2572100000,0.31652081,0.70800316
2572400000,0.32006574,0.70735556
2572700000,0.3241643,0.70701772
2573000000,0.32830852,0.70670992
2573300000,0.33214971,0.70577908
2573600000,0.33558503,0.70559132
2573900000,0.33960986,0.70536268
2574200000,0.34351516,0.70425642
2574500000,0.34760708,0.70384693
2574800000,0.35135669,0.70339632
2575100000,0.35489678,0.70285857
2575400000,0.35884193,0.70193118
2575700000,0.36244887,0.70106924
2576000000,0.36671957,0.70065171
2576300000,0.3707889,0.69978374
2576600000,0.37432495,0.69889295
2576900000,0.3780888,0.69771606
2577200000,0.38200942,0.69698209
2577500000,0.38610402,0.6963402
2577800000,0.38987157,0.69555974
2578100000,0.39369881,0.6940735
2578400000,0.39768761,0.69266486
2578700000,0.40101099,0.6918726
2579000000,0.40531191,0.69026893
2579300000,0.40917277,0.68916929
2579600000,0.41298449,0.68786418
2579900000,0.41665971,0.68682259
2580200000,0.42038262,0.68532616
2580500000,0.4246217,0.6836341
2580800000,0.42819232,0.68263853
2581100000,0.43209037,0.68093324
2581400000,0.43587676,0.67963779
2581700000,0.43997344,0.67754036
2582000000,0.44356653,0.67631829
2582300000,0.44730261,0.67487228
2582600000,0.45091102,0.67335266
2582900000,0.45469135,0.67162347
2583200000,0.45847219,0.66956109
2583500000,0.4622522,0.6674062
2583800000,0.46604979,0.66541672
2584100000,0.46982548,0.6638853
2584400000,0.47322744,0.66220218
2584700000,0.47727296,0.65990818
2585000000,0.48055446,0.65776163
2585300000,0.48416671,0.65522009
2585600000,0.48804361,0.65349483
2585900000,0.49169582,0.65160018
2586200000,0.49513075,0.64944673
2586500000,0.49853009,0.64755172
2586800000,0.50235838,0.64544773
2587100000,0.50608641,0.64256823
2587400000,0.50958735,0.6405856
2587700000,0.51311713,0.63779598
2588000000,0.5162307,0.6355207
2588300000,0.51964366,0.63297945
2588600000,0.52306533,0.63081533
2588900000,0.52658015,0.62842357
2589200000,0.5301044,0.62549186
2589500000,0.53307676,0.62340373
2589800000,0.53640193,0.6207152
2590100000,0.53980291,0.61820394
2590400000,0.54321665,0.61526853
2590700000,0.54644185,0.61259121
2591000000,0.54901737,0.60999352
2591300000,0.55287868,0.60751128
2591600000,0.55590117,0.60475391
2591900000,0.55928713,0.60189795
2592200000,0.56229538,0.5992468
2592500000,0.56522918,0.59610844
2592800000,0.56812727,0.59330064
2593100000,0.57131094,0.59070748
2593400000,0.57444143,0.5877822
2593700000,0.57716227,0.58468843
2594000000,0.580154,0.58145303
2594300000,0.5832777,0.57865769
2594600000,0.58640796,0.57562298
2594900000,0.58924544,0.57269812
2595200000,0.59166926,0.57016206
2595500000,0.59418511,0.56698942
2595800000,0.59695858,0.56397903
2596100000,0.60020578,0.5609923
2596400000,0.6026054,0.55774516
2596700000,0.60553795,0.55447119
2597000000,0.60792822,0.55172807
2597300000,0.61078906,0.54862738
2597600000,0.61340451,0.5453043
2597900000,0.61557889,0.54213196
2598200000,0.61764926,0.53852832
2598500000,0.62043726,0.53562003
2598800000,0.62322396,0.53213131
2599100000,0.62602216,0.52894086
2599400000,0.62822533,0.52580082
2599700000,0.63028383,0.52245152
2600000000,0.63283491,0.51934564
END

