!CSV A.01.01
!Keysight Technologies,N5227A,US51270324,A.10.65.16
!Date: Friday, November 07, 2025 00:22:59
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG)
2451400000,-0.14528646,0.10701479
2451600000,-0.14527935,0.1086612
2451800000,-0.14537081,0.11040943
2452000000,-0.14541169,0.11202489
2452200000,-0.14536431,0.11393327
2452400000,-0.14550875,0.11560439
2452600000,-0.14553906,0.11723001
2452800000,-0.14529988,0.11876954
2453000000,-0.14534666,0.12084819
2453200000,-0.14547591,0.12253195
2453400000,-0.14560087,0.12407624
2453600000,-0.14549406,0.12575875
2453800000,-0.14551757,0.12754203
2454000000,-0.14555028,0.12919091
2454200000,-0.14567336,0.13096793
2454400000,-0.14544734,0.13276534
2454600000,-0.14549677,0.13417001
2454800000,-0.14550285,0.13598917
2455000000,-0.14542565,0.13773599
2455200000,-0.14558043,0.13920668
2455400000,-0.14542992,0.14111751
2455600000,-0.14550658,0.14271918
2455800000,-0.14530845,0.14429799
2456000000,-0.14506784,0.14622271
2456200000,-0.14500017,0.14771825
2456400000,-0.14506261,0.14958315
2456600000,-0.14494625,0.15128899
2456800000,-0.14492474,0.15274177
2457000000,-0.14499098,0.1544586
2457200000,-0.1448449,0.15611072
2457400000,-0.14463899,0.15787674
2457600000,-0.14473493,0.15940742
2457800000,-0.14464965,0.16107538
2458000000,-0.14462592,0.16258295
2458200000,-0.14444402,0.16430527
2458400000,-0.14425537,0.16604094
2458600000,-0.14395621,0.16765919
2458800000,-0.14402966,0.16915348
2459000000,-0.14404026,0.17074871
2459200000,-0.14372869,0.17231946
2459400000,-0.14350569,0.17407781
2459600000,-0.14360897,0.17551412
2459800000,-0.14342453,0.17720583
2460000000,-0.14324299,0.17898043
2460200000,-0.14317681,0.1805172
2460400000,-0.1429037,0.18196785
2460600000,-0.14275713,0.18355073
2460800000,-0.14253581,0.18525781
2461000000,-0.14235502,0.18675499
2461200000,-0.14237203,0.18854474
2461400000,-0.14202002,0.19013
2461600000,-0.14196031,0.1916482
2461800000,-0.14175324,0.19336687
2462000000,-0.14159743,0.1948733
2462200000,-0.14120659,0.1964391
2462400000,-0.14111798,0.19804043
2462600000,-0.14082876,0.19955952
2462800000,-0.14061157,0.20122257
2463000000,-0.14064492,0.20275153
2463200000,-0.14041992,0.20427781
2463400000,-0.14019236,0.20586954
2463600000,-0.13987799,0.20745215
2463800000,-0.13928524,0.20892423
2464000000,-0.13933985,0.21059079
2464200000,-0.13914341,0.21206985
2464400000,-0.13875042,0.21360771
2464600000,-0.13856009,0.21530929
2464800000,-0.13819191,0.21666659
2465000000,-0.13785045,0.21826307
2465200000,-0.13756655,0.21976653
2465400000,-0.13731056,0.22128257
2465600000,-0.13715175,0.22280876
2465800000,-0.13687506,0.22436921
2466000000,-0.13655826,0.22596681
2466200000,-0.13608247,0.22729814
2466400000,-0.13595848,0.22877981
2466600000,-0.13559839,0.23009169
2466800000,-0.13502012,0.23156555
2467000000,-0.13483065,0.23315977
2467200000,-0.13471527,0.23472232
2467400000,-0.1342916,0.23623556
2467600000,-0.13391277,0.23757499
2467800000,-0.13361283,0.23902752
2468000000,-0.13314736,0.24024214
2468200000,-0.13300341,0.24183542
2468400000,-0.13272785,0.2434825
2468600000,-0.13226834,0.24499296
2468800000,-0.13195807,0.24639645
2469000000,-0.13144414,0.24772006
2469200000,-0.1311169,0.2489164
2469400000,-0.13070831,0.25055814
2469600000,-0.13044369,0.25210372
2469800000,-0.12991081,0.25347576
2470000000,-0.1295716,0.25456879
2470200000,-0.12914075,0.25593439
2470400000,-0.12887846,0.25744122
2470600000,-0.12834251,0.25901961
2470800000,-0.12797789,0.26013908
2471000000,-0.12756409,0.26152515
2471200000,-0.12716839,0.26288113
2471400000,-0.12676917,0.26458064
2471600000,-0.12649897,0.2658906
2471800000,-0.12595519,0.26734012
2472000000,-0.12522361,0.26833028
2472200000,-0.12509017,0.26972896
2472400000,-0.12457895,0.27136332
2472600000,-0.12420173,0.27274659
2472800000,-0.12365173,0.27406684
2473000000,-0.12325626,0.27535355
2473200000,-0.12276943,0.2766118
2473400000,-0.1223785,0.27785623
2473600000,-0.12193594,0.27927917
2473800000,-0.12145013,0.28033385
2474000000,-0.12113418,0.28166053
2474200000,-0.12059826,0.28311452
2474400000,-0.12006424,0.28427437
2474600000,-0.11951935,0.28547025
2474800000,-0.11934052,0.28679746
2475000000,-0.1187441,0.28793252
2475200000,-0.1180171,0.28937474
2475400000,-0.117687,0.29066232
2475600000,-0.11719207,0.29198313
2475800000,-0.11660596,0.293152
2476000000,-0.11596825,0.29416203
2476200000,-0.11560839,0.29558358
2476400000,-0.11504032,0.29673353
2476600000,-0.11448042,0.29827338
2476800000,-0.11391508,0.29928216
2477000000,-0.11346166,0.30056596
2477200000,-0.11313638,0.30191541
2477400000,-0.11241773,0.30300325
2477600000,-0.11211433,0.30437231
2477800000,-0.11148519,0.30549684
2478000000,-0.11092184,0.306602
2478200000,-0.1103204,0.3077915
2478400000,-0.10981473,0.30891415
2478600000,-0.10910112,0.31045386
2478800000,-0.10853258,0.31144315
2479000000,-0.10796239,0.3125461
2479200000,-0.10754186,0.31371683
2479400000,-0.10704104,0.31497303
2479600000,-0.10640214,0.31644452
2479800000,-0.10580914,0.31749359
2480000000,-0.10522573,0.31831902
2480200000,-0.10458161,0.31952891
2480400000,-0.10402888,0.32077208
2480600000,-0.1033341,0.32211509
2480800000,-0.10289822,0.32320055
2481000000,-0.10197614,0.32404953
2481200000,-0.10165647,0.3253167
2481400000,-0.10091274,0.32611889
2481600000,-0.10010523,0.32739282
2481800000,-0.099423788,0.32866633
2482000000,-0.098879591,0.32986805
2482200000,-0.098165408,0.33070505
2482400000,-0.097625814,0.33199483
2482600000,-0.097113363,0.33305585
2482800000,-0.096378431,0.33397141
2483000000,-0.095582031,0.33488873
2483200000,-0.09528055,0.33612138
2483400000,-0.094402798,0.33732116
2483600000,-0.093534648,0.3379859
2483800000,-0.093016699,0.33898449
2484000000,-0.092332773,0.34007522
2484200000,-0.091677502,0.34112415
2484400000,-0.090989634,0.34226382
2484600000,-0.090294652,0.34330037
2484800000,-0.089685611,0.3441855
2485000000,-0.088757493,0.34528518
2485200000,-0.088028133,0.34585103
2485400000,-0.087359592,0.34700292
2485600000,-0.08681687,0.34823528
2485800000,-0.086349115,0.34901619
2486000000,-0.085410237,0.34983975
2486200000,-0.084703095,0.35072196
2486400000,-0.083960168,0.35192767
2486600000,-0.083104119,0.35307455
2486800000,-0.082576767,0.35375968
2487000000,-0.081981629,0.35487172
2487200000,-0.08090777,0.35592759
2487400000,-0.080328271,0.35658377
2487600000,-0.079588592,0.35766682
2487800000,-0.078836314,0.3583701
2488000000,-0.077923566,0.35947764
2488200000,-0.077338725,0.36045346
2488400000,-0.076619603,0.36143196
2488600000,-0.075944073,0.36202496
2488800000,-0.075028427,0.36297265
2489000000,-0.074247301,0.36400914
2489200000,-0.073620729,0.36488682
2489400000,-0.072797112,0.36584184
2489600000,-0.072102726,0.36634552
2489800000,-0.071331844,0.3672328
2490000000,-0.070509866,0.36798993
2490200000,-0.069723032,0.36922577
2490400000,-0.068940461,0.36993107
2490600000,-0.068122096,0.37066022
2490800000,-0.067190476,0.37162954
2491000000,-0.066633299,0.37188709
2491200000,-0.065650791,0.37321553
2491400000,-0.064955719,0.37412548
2491600000,-0.064306475,0.37490702
2491800000,-0.063498013,0.37568656
2492000000,-0.062480204,0.37651268
2492200000,-0.061861023,0.37721354
2492400000,-0.060754273,0.37811595
2492600000,-0.060020018,0.37849227
2492800000,-0.059082184,0.37947583
2493000000,-0.058322228,0.38010448
2493200000,-0.057477999,0.38109452
2493400000,-0.056625202,0.38177678
2493600000,-0.05564535,0.38257426
2493800000,-0.054909341,0.38322964
2494000000,-0.054047853,0.38393465
2494200000,-0.053216301,0.38482398
2494400000,-0.052317619,0.38544974
2494600000,-0.051567044,0.38619941
2494800000,-0.050620113,0.38707668
2495000000,-0.049785908,0.38764781
2495200000,-0.048885673,0.38812009
2495400000,-0.048038028,0.38921773
2495600000,-0.047236986,0.38982034
2495800000,-0.046557672,0.39036399
2496000000,-0.04546205,0.39123037
2496200000,-0.0444672,0.39166516
2496400000,-0.043657076,0.39252022
2496600000,-0.042684667,0.39297375
2496800000,-0.041895803,0.39390385
2497000000,-0.040949866,0.39432535
2497200000,-0.040047627,0.39531079
2497400000,-0.039305244,0.39589611
2497600000,-0.038180571,0.39654961
2497800000,-0.037275881,0.39709467
2498000000,-0.036530692,0.39798343
2498200000,-0.035551976,0.39841306
2498400000,-0.03444317,0.39901224
2498600000,-0.033400588,0.39973387
2498800000,-0.032574806,0.40054241
2499000000,-0.031532932,0.40090865
2499200000,-0.030813489,0.40119785
2499400000,-0.029746186,0.40195084
2499600000,-0.028822329,0.40265131
2499800000,-0.027928265,0.40323129
2500000000,-0.026737105,0.40369055
END

